credit_score,income,debt_to_income,age,employment_years,loan_amount,interest_rate,approved,default_risk
617,114049,0.7746986565400044,67,2,21653,1.4494997155917582,0,0.07471211412047285
648,138740,0.263020827352851,59,5,44387,9.255585632958773,1,0.09264195244153765
414,139991,0.6943190512787456,56,25,27031,5.858641609470385,1,0.6530096177683029
622,44502,0.6484824532358995,41,37,14119,3.746698486371945,1,0.1938504439909006
339,115599,0.7071110801123573,61,10,9555,10.721533686792181,0,0.60630551456472
339,42486,0.5261485445710526,68,28,6042,4.75936589960509,0,0.6978083054210604
588,131813,0.6109809457993757,46,19,43212,13.77977622538198,1,0.4301202484285852
561,58258,0.8626560643474043,33,9,9188,5.173107032684728,1,0.4876885624924811
515,77716,0.18087087533937193,56,25,18060,8.772528395011008,1,0.5135197849017629
446,117228,0.347077819825296,44,26,15233,12.58867029112287,0,0.6037571371391716
635,123920,0.589085610478706,61,13,8088,6.629656732383366,0,0.18182276114197266
467,101494,0.8712433041051915,46,35,6646,12.601211429374377,1,0.7611022798342315
391,120552,0.17645955813008093,41,11,18127,11.131749564561273,1,0.5295896843536615
652,102768,0.11803937722406915,38,22,37615,13.892123343164165,1,0.11374809459493317
662,30748,0.14459967877626242,35,20,5487,5.561683876256716,0,0.20164127499034382
644,82785,0.14192454916895905,35,7,20453,2.4703929069218518,1,0.2425918631433873
469,96050,0.8262526862219235,26,38,39515,7.024892971025984,1,0.41901300326966884
655,42738,0.6770063263470598,63,8,21911,12.001388568647933,1,0.2774193206750214
490,94231,0.6416850929570226,51,23,22551,7.306091587460772,0,0.7486214588898734
721,93606,0.5180582562094477,48,30,21278,4.667831022702989,1,0.24276577205561328
306,113301,0.7255620935777215,28,24,25856,1.386444486022207,1,0.4101563640608533
432,61662,0.22451839420927266,49,16,16931,5.382333241381582,1,0.8245007755376597
330,138313,0.4135529518307499,41,28,27188,10.98733555628393,1,0.7480281646331217
834,116297,0.49200340061147485,37,2,5483,3.066592587174312,1,0.2472224269116472
725,102234,0.188327598141381,69,20,5451,5.772311324301333,1,0.25534985173203817
693,35123,0.4356109674700136,44,7,9069,1.2832404638715715,1,0.12595669162778123
662,120680,0.3532014234100963,56,13,18386,11.104570045163877,1,0.07643264130949311
736,45616,0.12846571663477013,51,38,12207,13.329562658716455,1,0.29366328741319836
381,122682,0.2093883221833882,67,15,42165,8.959396447632479,1,0.7351582901761555
655,31182,0.7112294585339775,54,17,43439,1.362209482496834,1,0.15969210879785142
557,110369,0.11443032760371558,22,30,23157,4.046754375693464,1,0.49215981781935536
823,118878,0.8474026392770889,62,10,27006,7.138567894128994,1,0.1283481625658415
594,82013,0.16913970595778993,23,37,14190,9.226137087860797,0,0.6271856248950939
523,51331,0.7393904753627666,50,19,45180,7.947868794586596,1,0.7906966151121191
824,66098,0.8188932327547767,28,3,23449,13.8221246497578,1,0.2906374579159047
345,46128,0.8529084678803577,27,19,46357,14.140908429621074,1,0.782161438571586
412,51556,0.7939816187967781,32,30,34678,2.5001344755483177,1,0.45960628405275555
532,147398,0.33004003154035455,39,19,19929,2.937472294902741,1,0.42106400981364883
316,107505,0.3664697050707816,46,10,44100,6.0127687712535725,0,0.6330882857603093
659,41876,0.4412365588880608,48,0,12913,6.897288346608324,1,0.09864242791377568
522,28949,0.21143735152568066,35,17,14995,9.204933697255758,1,0.5618509456532207
747,71962,0.11781796405377909,34,38,31727,11.824236497027194,1,0.17604006432760347
664,110054,0.7952972914248277,68,32,6946,2.900747877864396,1,0.27053342944221154
625,143984,0.543302972968365,34,35,41183,12.236955745085565,0,0.214178017492453
766,91206,0.5869783537425731,23,17,6394,9.540396388654397,0,0.24967736077603786
713,44099,0.8415907798542362,49,30,7421,14.732382451130022,1,0.23304771055707854
754,124871,0.6320961424908925,26,34,25303,10.116347493155452,1,0.09022750051586444
532,32716,0.6526828034718507,69,38,45113,11.025281066370049,1,0.7345535664037045
523,72611,0.7295749187493937,43,37,24467,3.732924129630373,1,0.7355591440657692
711,58885,0.19307875988592305,48,14,45798,11.764067375026507,1,0.05250803306884689
634,73144,0.3881297225710333,34,5,29504,2.1097264875644317,0,0.12192895781281418
521,85220,0.874566342162693,34,7,15980,10.191426106634605,1,0.785912527965233
336,27837,0.8383440624804853,40,39,6844,1.778020723881819,1,0.7821574089031735
577,69355,0.8072602370481479,33,21,39572,2.613161498334355,1,0.8559648206735218
495,67299,0.461670808271178,47,0,46849,2.510127840432271,0,0.6890765830451537
783,39159,0.7857543628694446,55,12,23887,1.7347769075157882,1,0.06953055810946437
541,145212,0.1387167055566125,65,23,23277,5.495944837242549,1,0.6403395842927503
623,136680,0.21881393940569396,22,20,42112,14.920934410635505,0,0.18425013854494754
491,136931,0.4311741587872433,61,3,27975,5.875155158461508,1,0.7843649912569259
316,126802,0.48671365334570116,65,6,24449,11.650862786739697,1,0.7047933107138677
823,136375,0.3108057228166855,60,11,49601,2.8524382219994076,0,0.07172149540505282
700,122413,0.38518133667822996,68,12,24459,7.362875123716366,1,0.20220051157139418
321,71012,0.23022088082029502,44,15,6259,3.591621697908491,0,0.7236207841050983
773,79305,0.49130722537272575,49,5,23604,3.6893603813048568,1,0.12052624036548647
419,107096,0.735074634294289,23,13,18859,2.3956605120365317,1,0.6403222248786686
509,37106,0.6290883149290446,65,30,48798,7.0486181423910494,1,0.898603165373929
605,78123,0.18623379789243302,24,35,30362,2.0574888904813715,1,0.14694062705267663
569,131825,0.49006528271737293,22,36,32943,13.737358988979253,0,0.45828030738542547
584,28720,0.65811710622378,40,34,26319,7.270604502007361,1,0.410833708592084
526,57661,0.523916237243153,35,9,40215,12.739925980130339,0,0.4923161785802148
680,135031,0.41334047722843914,69,16,40897,14.71250229587717,1,0.07399819129057765
759,113898,0.5975315370271026,52,29,12697,10.488908503483355,1,0.21536034948870808
306,113794,0.8749109322402204,62,6,28075,13.621150599878428,1,0.47807737459875316
328,107318,0.1759263278128624,21,17,36360,2.895145287042033,0,0.8313254709392153
332,126704,0.41201284859804854,58,18,33160,12.619911042074103,0,0.4433582542215698
378,41120,0.42528468243687656,55,14,33735,4.797042664939662,1,0.8533221499253169
758,39790,0.5615738483746968,27,38,36293,7.616372543790252,0,0.2493052353433791
837,78655,0.22173968150553433,65,21,8949,10.052157087320651,1,0.13223654360352047
781,79643,0.24131442389637564,33,38,15659,13.649610295492993,0,0.01151271298626983
729,113448,0.32828910879828377,69,29,13010,13.753913213016387,1,0.20801094925157568
584,67374,0.8646960346148157,21,19,31769,2.28943327998583,1,0.44288390234172476
815,62907,0.6872868649847221,34,31,28823,6.103776843494817,1,0.2715861173044149
398,70071,0.6293546413532025,49,24,21400,12.104452893579033,1,0.572938743264094
696,140507,0.7535661499154098,23,22,45727,10.844196449251156,1,0.04539406536051222
788,54812,0.20206117513335436,66,4,44009,1.3689342302915921,0,0.11725204682541117
338,69570,0.7874662557790013,44,29,19787,7.298451670797297,1,0.5399940322106559
570,70901,0.5758661711100033,21,38,12906,12.609543331730647,0,0.4886273386886468
456,80186,0.36826320596714834,68,26,18303,11.327582122672819,1,0.6819113901180152
374,142066,0.7526842045965524,30,36,6266,6.7658970926525175,1,0.4558735918812436
429,148364,0.7420516274788993,33,6,38246,11.292255712854576,0,0.49467850263042745
383,70251,0.7765668653733817,56,4,8977,8.716949927912491,1,0.739244971721006
321,85171,0.19241432008558573,29,14,11068,13.77680597295601,0,0.4372072632679701
758,56160,0.8754889959966209,34,7,49504,9.219780441607613,1,0.12257413943528851
838,39156,0.8677009230317849,56,8,36227,6.610278503121154,1,0.19621854441460265
681,96208,0.3859757164013933,30,10,17740,13.080888743955281,0,0.042484203143064544
739,99980,0.15271521456953574,60,21,27797,1.6981637922929727,1,0.25148542303427895
320,92320,0.23364453557502857,43,33,12791,13.607149010924674,1,0.4869464533945003
602,37929,0.8942646603557577,55,34,5485,10.748855402968996,1,0.22265193777486764
383,86606,0.5504103545373304,27,12,35695,14.16848204593709,0,0.8492133269945263
752,108442,0.3852974390608417,62,10,42441,4.507068167777417,1,0.08539158017818903
686,120154,0.33056215508003106,55,31,5337,10.728899104958058,1,0.2481667627056138
806,82559,0.30559338824875804,22,14,30436,12.332485736683925,1,0.17013850641347741
556,74205,0.6313222120435856,35,37,20092,10.829436117002274,0,0.5477476723191611
826,130694,0.43551026521574876,29,0,39771,3.944671832049711,1,0.010738412764282185
461,88475,0.8723285594948893,67,23,6471,4.858253953019811,0,0.7726345125167644
462,84341,0.6470744245162892,37,39,49388,8.934392878337432,1,0.7212332161669577
823,115377,0.733635672839169,59,21,32696,7.254508437670773,1,0.12525261051864028
570,62863,0.33419323886652796,38,2,11489,11.291640637831396,1,0.6890554302713378
791,101837,0.16334912728690068,35,13,12856,6.3014736805284866,1,0.26937700611177917
507,85439,0.4902582699055048,38,1,33611,13.032727306036115,1,0.8878467011670041
838,27194,0.35166523723698184,44,31,14365,7.046885670514503,1,0.10728215636684435
359,91387,0.26166653200633894,43,37,39373,1.5605779300070937,1,0.4709840865988523
729,141361,0.8621137046406891,32,32,10664,1.24309706238924,1,0.24493066714621936
608,101914,0.4551905714736243,43,5,28323,10.054396205183668,1,0.11424532332080642
819,86214,0.23976687363902852,41,38,31455,8.567743655945563,0,0.16412413728231584
326,116176,0.25892052214491135,46,24,10379,8.598425006988041,0,0.5529614409407566
498,119292,0.32456779397167523,28,33,49353,12.060126224398237,0,0.5244889021746778
686,49777,0.8994530145517702,50,10,7124,6.260083284956075,1,0.2844278946235963
648,145355,0.3144092004156779,54,36,36536,14.936257966329785,1,0.24109427513968826
835,46183,0.3630414436627629,22,6,9991,14.23742140853793,0,0.06056235839269127
677,47445,0.6274625023872011,25,21,11794,1.181464740209546,1,0.17086483711738173
826,87038,0.3351691011282386,51,38,34218,13.540398754782586,0,0.24100243453392167
452,136477,0.27264340084775474,53,9,36113,10.5276951051815,1,0.6118654682276043
505,107201,0.22690974931967897,24,20,41074,8.029264715424489,0,0.7006186230306051
754,36198,0.35014613202223377,26,5,32977,9.158464637316595,1,0.03089722525756291
572,41411,0.18473255170301883,43,0,33359,12.7860030857005,0,0.84069269824391
535,70577,0.11491726913182632,65,33,23043,14.314523489022331,1,0.8956909435864067
820,35867,0.7437133578677418,39,13,27523,8.844670746310193,0,0.15888504044650495
800,82501,0.21031595393166125,63,35,14070,3.5380802606402586,1,0.2963160385248784
416,34266,0.7207814798521939,65,26,12199,9.956555773511708,1,0.43090098859411086
685,59422,0.7380339831893278,28,8,23703,2.067065557440129,1,0.04191479013464666
643,55208,0.5303356210633945,59,5,24267,9.891942315688148,0,0.21800522417266488
694,128538,0.34774556665036116,33,30,19133,12.320565235376229,1,0.2450366883600912
363,141544,0.21602618699991077,21,16,33571,5.946640110802417,1,0.49567234909456753
371,51213,0.6894440853767992,26,35,31991,1.9965819395724316,1,0.5817467105273786
573,27367,0.5811095887854288,27,20,16579,10.691165797780688,1,0.6958932418252477
619,144158,0.6243627651948513,68,26,38355,5.750602502360108,1,0.16055453094085173
637,99026,0.10693527187610484,47,27,24003,4.487353126327723,1,0.08691194568110186
665,55362,0.8420136125662596,35,15,26871,10.648544625205387,1,0.12523957086905266
794,139377,0.1530321499572402,54,34,11223,14.574210564723128,0,0.16788687972396227
465,71588,0.3934447081120046,43,35,19197,11.434513283960325,1,0.728515882752971
843,58285,0.4221693197213602,68,34,14387,7.8789005678312565,0,0.1642073612750063
310,146683,0.10108441959835908,69,18,42121,9.407150113938075,0,0.7925585779965989
600,145085,0.49767144748063774,44,20,31902,2.9919047216010437,0,0.019206061538318716
401,94755,0.702247195608808,35,32,19839,12.38498599955931,0,0.6448647146406816
724,91846,0.7586149224918177,55,22,40373,9.460130148559864,1,0.22745174801553236
691,56307,0.8035175946447075,24,5,40306,14.521625571972242,1,0.1990169549188743
513,115167,0.4901750946522956,64,31,18896,14.712767156059272,1,0.42689647186386703
387,100280,0.6045089524237204,57,21,46525,5.964213694165643,1,0.7675747304654419
700,39867,0.163615770637199,37,2,21198,14.839643097177392,0,0.19506376280004645
345,76523,0.4904305794253999,51,34,39524,14.395669393436263,0,0.4864119267484791
762,104161,0.22385260389738823,58,15,33651,9.957647493271905,1,0.06399817374661027
609,26378,0.3957144940980172,30,24,37636,5.668501998428187,1,0.22844076341140485
385,104685,0.3634442502916795,47,16,39128,11.546763090468767,1,0.5067477347064283
391,127669,0.43883246179320656,62,38,32144,4.797321238985902,1,0.7982475363622217
541,96958,0.5573092943793061,26,12,23757,9.817814553444128,1,0.6282523629405075
301,47926,0.8223013176503967,26,27,38963,1.3441425931938964,0,0.4903048062535288
524,123215,0.41558770507800424,35,10,23515,9.80015915161843,1,0.7288100016565195
415,118707,0.8849049565692406,24,9,45777,14.322515986269865,0,0.6983634822671738
402,33180,0.7072224384409623,68,38,27027,4.292002597887075,1,0.4852031629117275
493,112837,0.5091848374307066,60,23,18792,11.894512814020885,1,0.8361744498888339
465,138070,0.6152211496895552,27,37,20777,5.107929698818422,1,0.8272671663531861
389,56931,0.1817793369055556,69,23,24794,10.909896482200981,1,0.8181222939280215
421,44014,0.7756172250509239,65,32,37544,10.799613178229356,0,0.5996139294815506
442,134775,0.5658859640511728,67,16,23751,3.5863283836666993,1,0.8123113873781701
405,116472,0.8888539841676815,46,35,36023,9.359790745894278,1,0.8223976541906852
727,99872,0.6091429950022793,51,34,24727,13.028365343584152,0,0.2945383284000599
604,78502,0.7672892666130601,22,5,28665,6.355462972153857,1,0.2367156114057983
616,107736,0.7398101942361918,48,15,36126,10.943877318884775,1,0.2668422321534456
308,25470,0.37636892117461507,62,27,24481,10.44202049328365,1,0.4991021249152622
372,116395,0.30768850018656935,33,31,30836,4.605196025208452,1,0.5462311964281878
658,34953,0.444394866745208,38,25,39101,13.861009836999846,1,0.22215383343159611
522,124580,0.47379307552706973,50,10,28549,8.88916917762782,1,0.802728816928556
715,58507,0.29206776154931513,31,24,8336,5.974097195277338,1,0.26461105370426585
669,138961,0.8156782986807775,33,30,13157,3.301017259834114,1,0.05589285552781675
563,112969,0.5340382898405168,44,20,41155,7.628416933876766,1,0.5899631864943011
617,111493,0.8827555137228557,49,2,42481,11.2215881306238,0,0.09817638374990605
383,26523,0.7480142224370107,25,11,36567,9.730963776793832,1,0.4120648368592299
617,106923,0.5445638883135568,55,39,42869,11.178735833738685,1,0.027491687170078993
410,77190,0.8576322225154874,39,24,7431,12.084650532205378,1,0.7975188679165628
550,67761,0.5038998520762457,33,16,38784,7.17406673085216,1,0.8445702470450414
682,51169,0.8096852100149364,25,37,22025,8.282326576340093,1,0.23914277416689897
306,65641,0.3865158249566444,64,35,25446,14.809909562132468,1,0.8638228891036273
758,42990,0.4029139067232753,34,35,13507,14.552719541492117,1,0.11457192662655782
383,49661,0.43450454637674496,58,18,38208,6.807439746624028,1,0.6571890615722655
507,33419,0.5373005167545969,42,1,22522,10.592513338890932,1,0.5068838724349071
689,34457,0.5427922161590593,29,16,30490,4.74626249658994,0,0.1358606086403732
613,87600,0.49711913734166735,69,29,43011,3.1377656388990776,0,0.026163202268822523
321,123619,0.344800778866534,60,9,40071,11.75761711673227,1,0.8088703443650489
709,96102,0.8417651718326649,46,34,35413,7.10651957185234,1,0.15492970043975365
814,53085,0.5708688778794034,65,35,19040,3.4787392511002655,0,0.09030088255660382
426,117064,0.4261913729532759,25,32,43718,11.623870929287659,1,0.5025676255268614
313,70654,0.6209415685948946,49,0,12046,13.812385037116327,0,0.4735670900722963
311,26130,0.7143734062478442,42,17,44374,14.065829006408316,0,0.7487062146823213
386,125723,0.8685824705825945,69,3,41189,9.348671918476674,0,0.6834189156677334
823,22042,0.4996393298140661,23,26,23462,7.71497580564823,1,0.253478441158534
836,90134,0.18967880828060704,48,24,43871,2.986132206265278,0,0.13321033192646317
600,62982,0.45261264114923305,58,27,25534,12.099057259585445,1,0.25067481810041176
542,118422,0.48317644916277713,34,21,39968,14.234524129404056,0,0.5780505245122964
421,85185,0.8175952625485391,67,24,25935,13.452445790643553,1,0.7927413429161523
446,53477,0.4158406147703625,34,16,45995,11.52496836212739,1,0.8945947167867847
655,134161,0.8626594119097107,63,11,14009,1.0639640762708646,0,0.048865595766270045
608,72709,0.48810552617146785,31,15,6946,6.70851224450277,0,0.045414939016165404
587,48716,0.8790244007831431,29,36,41724,6.749998403825311,1,0.5401007732723062
606,98137,0.10655865690476976,58,15,45483,13.521155261436247,0,0.23156988074802198
848,56018,0.8190522998450773,67,16,8325,1.9191100368666767,1,0.28878524039832043
651,28061,0.8448963615546806,64,30,13699,8.437116174346972,1,0.13115643605065844
611,28609,0.8688167486121706,26,14,8745,2.9058816549796402,1,0.20965952960357429
358,55371,0.11046122733969188,21,12,49837,10.272114799723612,1,0.48379865755737816
334,130350,0.2373606692402472,45,39,35794,12.091576834494532,1,0.5830815063081451
744,103021,0.623011602474589,36,26,29544,9.987428967602838,1,0.21912582048196924
392,40805,0.12037815338808572,35,20,26198,12.124191974288761,1,0.47387040402707825
506,27857,0.1508871969412006,54,1,18489,9.504948168246324,1,0.7111041048189137
652,31620,0.2768630989547536,37,7,27474,3.6577475466482703,1,0.06615812403506607
631,28177,0.5099518149951073,23,6,23420,6.357289259033245,0,0.11447870172825624
458,50111,0.5367220474134461,23,9,7677,14.396163426761571,1,0.8277491640541104
323,140770,0.1274088982348035,57,3,39512,5.034448778892093,1,0.7098556700064538
703,108578,0.23629380062522493,37,35,16175,1.8800733796869,1,0.2334152947168435
815,104181,0.4997645386677243,69,34,48318,6.387619648537736,1,0.0486975339601024
663,109941,0.5751524967547242,58,2,47191,6.128299663817603,0,0.10409170379991939
681,147049,0.21872135718897232,21,17,6177,7.584323420253849,1,0.0788833152671311
831,31826,0.4190731295575766,27,23,5761,8.844247909136975,1,0.027685812868969366
451,33890,0.8235211492135619,46,31,42546,14.893925731099252,1,0.8350918429862006
719,102428,0.8991194296369377,67,33,11458,11.58727519060424,1,0.274338250692283
549,137067,0.889771563864913,59,1,25110,1.5024706996079444,1,0.8184710167299739
416,146044,0.8053396082294979,39,1,47503,10.977972594891177,1,0.6744761598507651
811,78031,0.4157280703599566,50,9,33253,12.539244477764617,1,0.21423738589517194
634,139440,0.6492594336598273,63,22,23317,13.53883034438141,1,0.11639227534329034
717,132134,0.433273782227359,34,14,33433,6.936085440633618,0,0.07662491287369907
594,95020,0.6188216214593623,33,11,12179,5.390757953481893,1,0.550298947588928
670,25495,0.34754597677558663,40,16,19849,12.750547098125335,0,0.08733590571567353
485,48481,0.5849618028882656,46,17,9444,11.886615731019543,1,0.6557338471730529
545,31267,0.5190067972422799,47,13,7964,8.50459429952156,1,0.8188339783163039
567,137897,0.11958421265055996,45,16,46990,2.650358981812131,1,0.515355984824879
536,125702,0.7325623229968911,29,14,17811,10.124658746953415,1,0.7654517675853638
829,26743,0.1095182657961245,61,11,15067,1.9193459300602387,1,0.022333318438025558
320,74800,0.33452475380264146,68,15,44992,2.4051352656623415,0,0.8515374501793567
819,123475,0.1047392523632019,32,31,15472,5.6359633449532405,0,0.220131446245909
399,68773,0.40096113063615857,30,22,20126,6.196456956152874,1,0.8882765027978318
777,77042,0.15052842253131146,26,37,8101,7.467636544463922,1,0.04431362695015452
597,69476,0.830808773464993,54,33,31990,5.748001429062482,1,0.8619791891193979
825,147967,0.4325434361302949,61,33,41665,1.4730341760832701,1,0.2070873716609107
633,112105,0.4675966198915281,39,15,8678,3.2038195819602704,1,0.09435555482514107
301,48552,0.37988018887268393,26,33,39611,2.6115675216484804,1,0.4872541067236202
674,85242,0.602004923361413,22,39,35729,7.0365703799234325,1,0.28216219928673336
592,65772,0.727526493294563,35,6,34035,3.9698049805433033,1,0.8891252170183253
617,63730,0.6185173944391823,37,32,20958,5.109634100529535,1,0.061117385626896115
801,48948,0.6985656947161021,36,3,29250,7.6019444871061665,1,0.2744318441495808
680,96311,0.8247789308074084,48,6,12083,4.297866037347392,1,0.11411598686224635
313,89093,0.790837225337143,41,17,26756,4.4430074614048305,1,0.572618153903377
803,89123,0.6392467622029566,28,3,6466,12.664018483411962,1,0.21259941238133537
530,36535,0.2717103703235429,30,10,5339,8.673216152849093,1,0.5641441563825011
383,86490,0.6101622808335431,30,19,49547,12.994632322119955,1,0.8163549335024795
429,66562,0.5048664765924088,30,10,26103,8.203362813068946,1,0.846555561613749
444,139042,0.6737753848083361,29,14,22088,13.729699253926501,1,0.8748288428548694
327,145251,0.766345318714332,48,16,8724,4.566389000902022,0,0.6091811609539252
365,109080,0.694177197749134,44,33,45957,9.633380468260814,1,0.6731096017175462
462,147844,0.7772489359690282,39,11,26643,8.045244833954303,1,0.6884477105212445
528,78535,0.1510930986728191,53,27,31044,13.861672973564701,1,0.7255440886891693
560,118991,0.12529603058997119,24,34,15334,6.8587140900026355,1,0.4012281704459365
748,61269,0.30680045415967516,23,7,38320,12.967533385731945,1,0.1893717250562904
723,100674,0.8205328672869027,62,26,41259,8.894656708482096,1,0.23255740068208275
759,62462,0.7589274007871791,32,21,5789,10.919601326046962,1,0.2030290418807541
600,23127,0.6461818382362493,38,23,38941,13.416503303673787,1,0.19170432615285762
602,43147,0.6606069339517727,43,1,5552,14.956689805867132,1,0.11778468695942254
586,65528,0.68133637540657,40,30,24806,11.235953821068073,0,0.7974417523927595
694,97095,0.8540821603877976,26,21,41979,5.403307340848958,1,0.03994913318545739
309,133100,0.765752921846046,54,0,13823,5.186167906089536,1,0.5843770853904531
569,88931,0.598712309621638,62,13,36980,5.327453548487499,1,0.5236053180665025
660,110925,0.6325723482057124,22,24,5860,2.3707164841929753,1,0.16589467410732023
556,86381,0.2709922096488976,50,35,5290,1.750384487004171,1,0.5321144582388171
432,119468,0.625855060125018,29,35,47417,9.131800268531766,1,0.8716750951697216
575,131258,0.4397432099347668,47,2,19344,12.348239381103694,0,0.8687587567509503
812,83749,0.222369496484595,62,4,10870,1.5058835574150427,1,0.13585788142161492
612,58672,0.7451222553972595,54,0,38397,8.932880149905767,0,0.07343131227023178
583,33731,0.5081976798425165,60,18,44775,6.204655697119609,1,0.4009976140032423
420,144647,0.8819400333515373,44,32,21186,13.49479283580666,1,0.7969415421068569
406,74512,0.32534348357961995,69,29,43711,3.035417004332407,0,0.8216495287956329
503,118658,0.4845360898440614,37,11,37265,8.888048070133639,0,0.881090846615807
464,71024,0.4583963637350945,49,9,26016,14.592889897927094,1,0.5091913057263896
604,136712,0.19662361794606298,56,33,9080,5.830461530510878,1,0.042643904292300895
796,121121,0.4408922230646236,32,15,17972,11.384876758109078,0,0.19935329171439592
455,23832,0.3300427651367399,51,39,6760,13.354316170561196,1,0.5642411025980374
666,52332,0.2282563770935475,69,28,16274,3.6069478746042023,1,0.02353512587231347
550,32467,0.32572446722891146,29,14,42476,14.895380523668056,1,0.6740996967939827
633,61025,0.2866013530131136,39,10,28304,12.331413310546424,1,0.2349975450400387
810,33107,0.6872588248047025,66,33,17166,2.925899613575554,1,0.09899515373407011
592,148347,0.12462014260732808,66,35,8398,5.352385807207726,0,0.6432901120736356
319,97994,0.5939701983305771,37,29,35625,9.749580537002812,0,0.6370182542430397
581,114202,0.7085290736188852,22,34,15515,13.388848676461494,1,0.5510263515839982
300,63481,0.4845787651751786,60,8,19705,3.7276973162918843,0,0.5318655790201844
418,22581,0.8452519840063347,25,17,41329,11.23687815563693,1,0.8771537045704849
334,95118,0.6663045561892282,59,18,15607,4.789072185052291,0,0.8311852523726901
497,144010,0.6983389210491338,68,38,35006,12.275830308787306,0,0.8083895527122669
784,71638,0.2575467899526962,36,3,18018,10.568188381850467,0,0.2744437939921352
358,143714,0.7218364606712588,37,5,14816,8.320726485360503,1,0.4946455174929006
460,28418,0.7656757888664919,47,32,25494,10.098123473726002,1,0.8046645091490492
505,113627,0.3890131107247917,27,31,26237,13.27023343747344,0,0.49233717384612397
311,49113,0.27069045442637696,28,15,11831,6.409962037850772,1,0.6517679678775181
789,104363,0.4080405433628934,28,10,45963,11.769502522184402,1,0.11917085119997729
575,143607,0.6916863752001097,43,21,35541,3.2246760882569507,1,0.5890348918350761
541,83044,0.4341112046949622,52,35,8447,10.816597916186621,0,0.8267271137047716
515,99955,0.6893215001798303,63,22,10584,11.509203074603947,0,0.8457091716263133
550,81030,0.19085163278203013,67,25,32156,7.201967754562373,1,0.8983396254408968
425,31814,0.7448093683907876,38,30,41559,12.110709474194083,1,0.8719521400075408
516,119340,0.3025659853138859,58,28,26465,8.799447122290278,1,0.7356253621928677
605,30024,0.299143190171675,32,4,47120,14.107841567372521,1,0.04841241893240878
484,83288,0.5723047721630886,35,37,22217,2.5745301034591033,0,0.428846187645971
338,129236,0.15609443659759173,48,24,15190,2.8314999677125448,1,0.7040830567517398
522,77836,0.12103818134773486,58,33,10335,12.793984188623776,1,0.5053403310020228
483,27435,0.30882293223475943,51,11,11260,12.79305784392893,1,0.8250681419148032
794,87084,0.5304540405878582,29,21,30778,7.597146516915622,1,0.1598229822537548
726,144023,0.8260931089801818,28,8,20605,14.49547093821123,1,0.22035095072816183
477,90601,0.7771481410458455,66,19,23559,10.511450460773844,1,0.7367475173435131
727,108416,0.4923571679367804,39,28,47341,14.759945454668868,0,0.06488712371067049
593,140871,0.12964159495479421,28,28,25557,8.453535532818456,0,0.7795430251063121
450,138645,0.5282021877034473,54,26,40556,3.8225868194722183,1,0.82168762193451
683,23407,0.6638364799402364,24,16,48781,7.221503778407828,1,0.24472811671643493
607,118943,0.371331626020027,51,4,29917,14.726815787258202,0,0.12472403390248324
635,52940,0.18885064262532378,58,12,30937,6.185795342411705,0,0.19928606972616206
674,25666,0.32285436256452754,23,14,36538,14.398230063887667,1,0.1099630446139496
307,57122,0.7172710915742512,55,14,11721,12.15829886744043,1,0.6122860591780381
640,138647,0.38099506582666265,39,17,25575,7.1894885891019635,1,0.2678642043016921
428,45092,0.7495851925485681,63,1,12312,8.58619444740617,1,0.8289046949040079
651,149753,0.35561716144598066,49,22,9616,9.504147081952137,0,0.2047086055422909
657,143402,0.23084403073105453,30,12,38763,10.320725186224278,1,0.2296491354691335
816,95645,0.4486786876108866,32,3,38124,2.0737890326116757,1,0.15506148306758036
794,121190,0.4618196098313112,66,24,29761,14.070232733826986,0,0.07388487444338396
385,120468,0.11288657483946958,50,10,6693,9.357995983409317,1,0.7915550254299741
474,149207,0.1936360581650609,50,11,7590,14.036089074453475,1,0.8668435187759083
492,46505,0.24794081501825396,38,12,35870,9.846578598037107,0,0.410012195234815
610,56713,0.19086985390293992,44,8,14534,7.034216846136514,1,0.09000234866995063
418,74387,0.3732208603370911,52,37,12921,8.936992161508652,1,0.7136830688795539
517,63169,0.8716982844936144,29,5,6691,12.613045836563991,1,0.8142282001846416
726,93282,0.5073780306616624,67,9,47042,5.565761640323432,0,0.26468926132609183
713,97511,0.6020448190965172,44,22,7904,14.390440799062862,1,0.23868624853118792
413,71742,0.38510918281842255,46,14,49155,7.523372769280309,0,0.848759102872305
444,60522,0.3587902093145169,23,22,49377,14.38731802936341,0,0.6537360032423878
837,101132,0.11851741753200669,43,39,44705,13.330592606405682,1,0.025041745965200417
602,139622,0.5002669245408179,31,36,35956,11.74726738982137,1,0.09616472983591792
644,138764,0.486887205401333,30,33,23764,7.544129192120885,1,0.05277715304635458
300,123489,0.22626458094489843,56,15,13208,9.21723202040048,1,0.6231434780692262
446,119397,0.7114592001653629,33,31,20783,12.732411773044559,1,0.4902619141138977
586,23880,0.4941394642488024,49,37,13515,8.616781226105807,1,0.5987002435665674
352,63454,0.3711951761292587,58,39,7070,11.334654071538875,1,0.5410228504171719
603,75711,0.21752712721834158,33,4,22314,12.069226714094686,0,0.2539482963489454
368,63539,0.54172866157681,46,16,18771,8.183333439361586,1,0.6965791476564922
660,128984,0.7022536208710478,40,21,36240,8.507465256951363,1,0.12145469358197378
519,88321,0.32559948214797735,25,38,22828,3.7696860411063535,1,0.5193307391463544
